objID,usno_b1_id,USNORa,USNODec,PannRa,PannDec,red1mag,red2mag,blue1mag,blue2mag,pmRa,pmDec,diff,indexData
129692232103691276,1080-0265853,223.21012,18.07415,223.21033,18.07564,18.74,20.09,?,?,0,0,0.0015,487
129612241905741609,1080-0266941,224.19281,18.00534,224.19073,18.00929,19.40,?,?,?,0,0,0.00446,488
129962240884234702,1083-0251951,224.08856,18.30092,224.0884,18.30349,19.91,?,?,?,0,0,0.00257,489
131452232888086590,1095-0230026,223.28809,19.54812,223.28881,19.54682,19.37,?,?,?,0,0,0.00149,490
131032234961292678,1091-0231147,223.49715,19.19595,223.49638,19.19348,18.68,20.11,?,?,0,0,0.00259,491
130212249727932156,1085-0234359,224.97495,18.50917,224.97273,18.50974,?,?,21.10,21.46,0,0,0.00229,492
130482231200024538,1087-0231824,223.11768,18.73902,223.11985,18.73665,18.06,17.57,19.57,14.70,230,196,0.00321,493
131732230389142610,1097-0230136,223.0408,19.77648,223.0389,19.77685,19.60,?,?,?,0,0,0.00194,494
131392244226734722,1094-0229001,224.422,19.49391,224.42272,19.49511,19.00,?,?,21.70,0,0,0.0014,495
131742232035719540,1097-0230319,223.20417,19.78542,223.20358,19.79084,?,?,20.88,?,0,0,0.00545,496
130972241822956204,1091-0231912,224.18712,19.14034,224.18222,19.14639,19.92,?,?,?,0,0,0.00779,497
130752241487835807,1089-0233039,224.14532,18.96007,224.14892,18.96268,?,20.98,?,?,0,0,0.00445,498
131392234047483301,1094-0228043,223.40648,19.4952,223.40476,19.49398,?,?,20.81,?,0,0,0.00211,499
129772235018612840,1081-0265859,223.49798,18.14649,223.50181,18.1436,19.92,?,?,?,0,0,0.0048,500
131222235088599501,1093-0229172,223.50957,19.35536,223.50882,19.3573,?,?,20.86,21.86,-190,62,0.00208,501
130532232851621139,1087-0232009,223.28736,18.77994,223.28521,18.77541,19.85,?,?,21.81,0,0,0.00501,502
130922247442621867,1091-0232474,224.74141,19.1013,224.74424,19.1011,18.87,?,?,19.87,0,0,0.00284,503
130502231218284831,1087-0231865,223.12536,18.75478,223.12174,18.75359,?,?,20.94,20.32,0,0,0.00381,504
130352230377471736,1086-0233363,223.03647,18.6253,223.03772,18.62601,?,20.08,?,?,0,0,0.00144,505
130622240902923037,1088-0232228,224.09034,18.84921,224.09031,18.85214,?,?,21.14,?,0,0,0.00293,506
131072246636595622,1092-0230949,224.6625,19.22296,224.66364,19.22916,?,?,20.25,?,0,0,0.0063,507
131042239158573612,1092-0230180,223.91571,19.20543,223.91587,19.20262,?,20.73,?,21.46,0,0,0.00281,508
129712232926008609,1080-0265933,223.29304,18.09664,223.29281,18.09841,19.21,20.27,?,?,0,0,0.00178,509
130932240285267445,1091-0231724,224.02871,19.11623,224.02869,19.11399,18.90,20.18,21.05,20.74,-66,-340,0.00224,510
130782244621153472,1089-0233409,224.46337,18.98737,224.46208,18.98587,17.80,18.91,?,19.95,12,38,0.00198,511
130392249135360972,1086-0235310,224.91036,18.65897,224.91345,18.65888,?,19.08,?,19.93,0,0,0.00309,512
129882233264411371,1082-0260690,223.32711,18.23597,223.32649,18.23408,18.99,20.05,?,?,0,0,0.00199,513
130332237640438019,1086-0234176,223.7665,18.61457,223.76403,18.61459,19.70,?,?,?,0,0,0.00247,514
129702235537063146,1080-0266241,223.55593,18.08951,223.55367,18.08554,19.60,?,21.01,?,0,0,0.00457,515
131782248202658430,1098-0232793,224.82994,19.82778,224.82027,19.82319,?,?,?,21.34,0,0,0.0107,516
131862233509686009,1098-0231276,223.34917,19.88856,223.35102,19.88788,?,19.67,?,?,0,0,0.00197,517
131172231353139295,1093-0228798,223.12946,19.31727,223.1353,19.31554,19.16,?,?,21.98,0,0,0.00609,518
131932240693103610,1099-0232283,224.06789,19.94571,224.06925,19.94412,?,?,21.09,21.67,-316,312,0.00209,519
131832231514785942,1098-0230991,223.15106,19.86439,223.15148,19.86279,19.30,?,?,22.00,-86,-430,0.00165,520
131652241329399808,1097-0231253,224.13937,19.71197,224.13295,19.71612,19.89,?,20.82,?,0,0,0.00764,521
129632246718600313,1080-0267412,224.67993,18.02853,224.67182,18.02492,19.07,20.19,?,21.75,-102,-288,0.00888,522
130322244946933196,1086-0234920,224.49698,18.60039,224.49466,18.60221,?,20.37,21.14,20.90,-218,282,0.00295,523
131602243406282193,1096-0230700,224.34185,19.66961,224.34048,19.66807,?,16.32,?,17.90,0,0,0.00206,524
131202234730577336,1093-0229137,223.47067,19.3368,223.47305,19.33903,?,?,18.53,?,0,0,0.00326,525
129632235406068359,1080-0266227,223.5402,18.03396,223.54057,18.03152,19.27,?,?,21.83,0,0,0.00247,526
130482231363246476,1087-0231883,223.13389,18.73754,223.13632,18.73827,?,18.96,19.85,?,0,0,0.00254,527
131112238493246068,1092-0230088,223.8455,19.26006,223.84926,19.26304,19.90,20.90,?,?,0,0,0.0048,528
130612241147284832,1088-0232251,224.11297,18.84373,224.11475,18.84524,?,20.99,?,?,0,0,0.00233,529
131392230876637156,1094-0227721,223.08537,19.49966,223.08772,19.49718,?,20.49,20.71,21.93,248,-290,0.00342,530
129912232377219026,1082-0260593,223.23992,18.26926,223.23773,18.26548,19.84,20.84,?,21.81,-148,148,0.00437,531
131372245354051899,1094-0229082,224.53118,19.47001,224.53537,19.47623,18.31,18.63,19.43,19.17,0,0,0.0075,532
130522238550781240,1087-0232618,223.85544,18.76446,223.85512,18.76731,19.77,?,21.11,?,0,0,0.00287,533
130782236976452169,1089-0232545,223.69966,18.98413,223.69764,18.98469,19.68,?,?,?,0,0,0.0021,534
130542233583207789,1087-0232068,223.35509,18.78795,223.35826,18.78937,?,20.31,?,20.54,0,0,0.00347,535
131852232098603371,1098-0231075,223.20948,19.87906,223.20987,19.8773,?,20.39,19.55,21.83,-64,386,0.0018,536
130412242250739261,1086-0234620,224.22991,18.67758,224.22509,18.68228,?,20.05,20.72,20.34,-26,-18,0.00673,537
131082237571106815,1092-0229966,223.75516,19.23872,223.75707,19.23859,?,20.69,?,21.84,-940,34,0.00191,538
129902235161671123,1082-0260926,223.51326,18.24896,223.51617,18.25053,19.13,?,21.14,?,104,166,0.00331,539
130132232471178433,1084-0240188,223.24621,18.4497,223.24705,18.4482,20.01,?,20.34,?,536,-180,0.00172,540
130492237647937408,1087-0232516,223.76708,18.7486,223.76479,18.74741,?,20.70,20.37,21.13,312,202,0.00258,541
129972243570434204,1083-0252241,224.35571,18.30697,224.357,18.31137,19.20,?,?,21.75,0,0,0.00459,542
130242248235521206,1085-0234232,224.82456,18.53241,224.82353,18.53391,19.36,?,?,?,0,0,0.00182,543
131782240537470645,1098-0231943,224.05038,19.8215,224.05371,19.81666,?,?,20.89,?,0,0,0.00587,544
129702237532624115,1080-0266436,223.75125,18.08617,223.75322,18.08631,?,19.63,?,20.63,-170,-392,0.00197,545
130472236195199336,1087-0232301,223.62222,18.73422,223.6196,18.73233,?,?,?,21.87,0,0,0.00323,546
130202234917727726,1085-0232874,223.49582,18.50793,223.4918,18.50601,?,17.18,?,?,0,0,0.00445,547
131902238182862846,1099-0232006,223.8171,19.91777,223.81825,19.91855,19.37,?,20.27,?,2,-130,0.00139,548
130682232271065727,1089-0232034,223.22366,18.90682,223.22711,18.90419,19.26,19.06,?,?,0,0,0.00434,549
131692233123754116,1097-0230433,223.31279,19.74262,223.3123,19.7446,?,?,21.14,?,0,0,0.00204,550
130862231844031421,1090-0231545,223.18593,19.05045,223.18441,19.05071,19.34,19.19,20.71,?,80,-38,0.00154,551
131962243825731118,1099-0232702,224.38259,19.96504,224.38258,19.96718,?,18.41,?,21.28,0,0,0.00214,552
131142240829192031,1092-0230435,224.08424,19.28644,224.08294,19.28468,?,?,19.61,?,0,0,0.00219,553
130292239892689374,1085-0233458,223.98907,18.58384,223.98924,18.58237,19.59,?,20.96,?,0,0,0.00148,554
130302241351826070,1085-0233614,224.13995,18.58572,224.13513,18.58794,19.89,20.66,?,21.85,-224,282,0.00531,555
130442248250337127,1087-0233525,224.8237,18.70077,224.82495,18.70549,19.52,?,?,?,0,0,0.00488,556
131812241431210078,1098-0232064,224.14072,19.84213,224.14312,19.84128,19.84,?,?,21.54,0,0,0.00255,557
130152247414907293,1084-0241765,224.74054,18.45808,224.74148,18.46398,?,20.40,19.38,21.94,264,-222,0.00597,558
130852231896122737,1090-0231554,223.19217,19.04135,223.1894,19.0436,?,19.65,?,20.06,0,0,0.00357,559
130352245837633213,1086-0235009,224.58513,18.62703,224.58375,18.62721,19.54,?,20.97,?,0,0,0.00139,560
131782236656772075,1098-0231560,223.66831,19.81572,223.66569,19.81795,19.21,?,?,?,0,0,0.00344,561
131632242820026533,1097-0231408,224.28898,19.70047,224.28198,19.69662,?,18.63,?,19.10,0,0,0.00799,562
131272237306156248,1093-0229406,223.73201,19.39585,223.7306,19.39642,19.30,?,?,21.17,0,0,0.00152,563
129782231171187981,1081-0265498,223.1189,18.15369,223.11711,18.15618,19.01,?,?,21.79,0,0,0.00307,564
130732230004454160,1089-0231761,223.00095,18.94637,223.00039,18.94475,?,20.73,20.13,?,142,276,0.00171,565
131782232516325359,1098-0231132,223.25499,19.82158,223.25144,19.82071,19.61,?,?,?,0,0,0.00366,566
130382243355640621,1086-0234745,224.33853,18.6483,224.33539,18.65023,?,20.30,?,21.20,0,0,0.00369,567
131592231150242974,1096-0229559,223.11329,19.65958,223.11499,19.66042,20.04,18.46,?,?,-544,94,0.0019,568
129932238025195014,1082-0261167,223.80434,18.27655,223.80258,18.27872,?,19.70,?,20.74,0,0,0.00279,569
130192243243863425,1084-0241429,224.32613,18.49679,224.3243,18.4941,20.00,?,?,22.03,-394,188,0.00325,570
131912242094606201,1099-0232497,224.21104,19.9324,224.20948,19.92976,17.76,17.28,?,18.65,0,0,0.00307,571
130662249608208254,1088-0232994,224.95906,18.88962,224.9608,18.88977,18.97,20.03,?,21.27,-602,-70,0.00175,572
130092231650666276,1084-0240078,223.16599,18.41092,223.16502,18.41296,?,18.28,?,21.56,0,0,0.00226,573
131252230106477240,1093-0228663,223.01153,19.38171,223.01067,19.38057,?,?,20.96,21.43,0,0,0.00143,574
130962238678469445,1091-0231585,223.86631,19.14027,223.86776,19.14075,?,?,?,20.52,0,0,0.00153,575
129612233539645201,1080-0266007,223.35387,18.01526,223.35396,18.01226,?,19.85,?,?,0,0,0.003,576
131862239853333469,1098-0231869,223.98436,19.88687,223.98542,19.88568,19.18,19.30,?,?,0,0,0.00159,577
130022242956281847,1083-0252174,224.29199,18.34519,224.29534,18.35116,19.93,?,21.14,?,0,0,0.00685,578
130762230473059453,1089-0231806,223.04686,18.97906,223.04731,18.97421,19.31,?,?,21.26,0,0,0.00487,579
129702242402410839,1080-0266986,224.24145,18.08476,224.24027,18.08354,?,20.52,?,20.45,0,0,0.0017,580
129622248406543445,1080-0267537,224.84046,18.02212,224.84063,18.01906,19.61,?,20.73,?,0,0,0.00306,581
130882231490260076,1090-0231449,223.14735,19.06436,223.14899,19.06627,?,19.44,?,?,0,0,0.00252,582
